"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","stocking_rate_2013","nearest_fedSh_km","imagedate","buffer_forest_tot_2013","buffer_forest_perc_2013","precipitation_2018_19","mean_temp_18_19","pop_density_avg_18_19"
"AC",23,0.114285714285714,9.889,9.8362,3.04,"1200013",0,0,0,0,0,0,0,631.8431,1.736,1.52619588926669,0.766040817655181,2020-05-17,5794.9674,0.17337,0.402445620612094,33.3413600023281,12.5015662837482
"AC",27,0.0815096472658165,54.82,48.2719,0.727,"1200013",1.5365,2.797,0,0,0,0.042,0.042,636.2298,1.623,1.52619588926669,0.787710611098692,2019-07-11,7159.5939,0.19787,0.402445620612094,33.3413600023281,12.5015662837482
"AC",19,0.177979589711327,21.36,21.4076,1.154,"1200013",0,0,0,0,0,0,0,673.6758,1.814,1.52619588926669,0.75237533889118,2020-05-17,5754.2916,0.16947,0.402445620612094,33.3413600023281,12.5015662837482
"AC",10,0.0741581623797196,56.094,49.4586,0.263,"1200013",13.4241,23.878,2.442,0.79,8.827,0,12.059,1733.5717,4.586,1.52619588926669,0.847368281968997,2019-07-11,7191.899,0.19913,0.402445620612094,33.3413600023281,12.5015662837482
"AC",43,0.0548562720129048,119.876,109.8771,0.509,"1200013",4.2254,3.517,0,0,0,0,0,625.1069,1.554,1.52619588926669,0.779745229090508,2019-07-11,6990.076,0.18769,0.402445620612094,33.3413600023281,12.5015662837482
"AC",14,0.0832192224875248,45.37,44.4964,0.409,"1200013",0,0,0,0,0,0,0,779.7915,2.03,1.52619588926669,0.76367757422715,2020-05-17,5913.4617,0.16684,0.402445620612094,33.3413600023281,12.5015662837482
"AC",5,0.148316324759439,8.885,8.9046,0.73,"1200013",2.629,29.524,0,0,17.844,1.85,19.694,653.5369,1.796,1.52619588926669,0.762121242208577,2020-05-17,5459.4885,0.16451,0.402445620612094,33.3413600023281,12.5015662837482
"AC",8,0.0825343216607239,82.187,77.8941,0.134,"1200013",3.9327,4.774,0.646,0.752,0.01,0,1.408,942.8229,2.29,1.52619588926669,0.761245239068847,2019-07-11,7814.5432,0.21126,0.402445620612094,33.3413600023281,12.5015662837482
"AC",32,0.126862790049193,37.871,31.2278,1.332,"1200013",12.1679,32.058,0.583,2.783,9.638,0,13.004,1570.2684,4.206,1.52619588926669,0.837409185222868,2019-07-11,7153.3181,0.19972,0.402445620612094,33.3413600023281,12.5015662837482
"AC",71,0.159687642468084,70.859,71.0179,1.3,"1200013",0,0,0,0,0,0,0,930.5202,2.271,1.52619588926669,0.779366972341659,2019-07-11,7479.0424,0.20478,0.402445620612094,33.3413600023281,12.5015662837482
