"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","mod_deg_perc_201819","sev_deg_perc_201819","crop_201819_perc","mod_pasture_deg_sum_201819_ha","sev_pasture_deg_sum_201819_ha","crop_201819_tot_ha","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","forest_201819_perc","nearest_fedSh_km","agricultural_credits_1000R","mean_market_share_g4_1317","imagedate"
"AC",6,0.160196123382526,22.871,15.8158,0.493,"1200054",0,0,0,0,0,0,12.5421,54.717,16.663,10.41,6.006,2.789,35.868,31,0.980780966255949,0,0,2019-04-08
"AC",13,0.110901266151235,28.02,25.7805,0.656,"1200054",7.71,0,0,2.1654,0,0,4.984,17.748,0,1.192,3.567,0,4.759,4.09,0.919516432042626,0,0,2019-04-08
"AC",12,0.0834773360562184,61.02,41.1124,0.379,"1200054",0,0,0,0,0,0,25.5745,41.818,5.329,3.418,1.469,0.59,10.806,32.78,0.97641639385314,0,0,2019-04-08
"AC",9,0.0452658467448322,95.477,56.4981,0.207,"1200054",0,0,0,0,0,0,49.5226,51.753,1.201,2.032,0,1.18,4.413,40.96,0.975466424192274,0,0,2019-04-08
"AC",40,0.185958707928838,54.651,48.9974,1.061,"1200054",0,0,0,0,0,0,10.3229,18.846,9.021,4.643,0.659,0,14.323,10.55,0.968393270373715,0,0,2019-04-08
"AC",7,0.0286643988568141,75.466,49.1155,0.185,"1200054",2.7,0,0,2.0417,0,0,36.517,48.281,6.661,2.498,0,0.781,9.94,35.06,0.954746056555084,0,0,2019-04-08
"AC",8,0.048650425541052,24.391,20.0915,0.518,"1200054",0,0,0,0,0,0,7.5599,30.925,0,0.03,0.249,0,0.279,17.81,0.927240088913731,0,0,2019-04-08
"AC",15,0.0732159305054809,49.435,35.7343,0.546,"1200054",0.09,0,0,0.0422,0,0,29.7445,60.035,1.249,13.02,5.385,0.713,20.367,27.88,0.921982954908354,0,0,2019-04-08
"AC",5,0.0312944064547525,87.44,57.883,0.112,"1200054",10.69,0,0,9.3725,0,0,34.5033,39.371,0.593,1.854,2.338,0,4.785,33.95,0.97472740913293,0,0,2019-04-08
"AC",19,0.0692638365800551,100.263,93.3026,0.265,"1200054",31.21,3.3,0,31.3604,3.3169,0,18.1433,18.055,2.727,5.235,4.998,1.134,14.094,1.44,0.833448063915637,0,0,2019-04-08
"AC",10,0.0504151379222836,69.876,58.2166,0.223,"1200054",12.78,0,0,8.9507,0,0,24.3345,34.747,1.262,2.552,3.485,2.875,10.174,16.87,0.965713739106478,0,0,2019-04-08
"AC",17,0.150937579148935,50.271,42.203,0.524,"1200054",21.13,0,0,10.6445,0,0,15.9609,31.679,0.143,0,0.797,5.072,6.012,16.24,0.96874118919542,0,0,2019-04-08
"AC",14,0.0582828647736501,59.059,39.5686,0.46,"1200054",1.01,0,0,0.5969,0,0,43.2616,73.088,3.306,2.262,5.002,3.701,14.271,33.15,0.978858233064248,0,0,2019-04-08
"AC",35,0.0712721209070363,100.863,56.934,0.799,"1200054",0,0,0,0,0,0,52.9503,52.38,0,2.406,2.646,0.262,5.314,43.28,0.930831992998713,0,0,2019-04-08
"AC",11,0.060353498162737,44.159,38.8591,0.368,"1200054",0,0,0,0,0,0,10.4068,23.514,0,4.393,1.398,0,5.791,11.81,0.919062750658091,0,0,2019-04-08
"AC",10,0.0841012012512303,117.723,55.3684,0.235,"1200054",0.25,0,0,0.2994,0,0,81.6994,69.245,2.414,5.44,4.268,0.598,12.72,53.07,0.990285131802525,0,0,2019-04-08
"AC",23,0.0477265236602594,83.088,43.5374,0.687,"1200054",0,0,0,0,0,0,44.6236,53.586,0,1.534,0,0,1.534,47.72,0.857199115735818,0,0,2019-04-08
"AC",6,0.0816496580927726,20.102,14.8683,0.525,"1200054",0,0,0,0,0,0,12.3569,61.333,2.787,6.096,3.509,3.509,15.901,26.2,0.948887271629082,0,0,2019-04-08
"AC",69,0.0457763484239275,292.792,151.2302,0.593,"1200054",5.74,0,0,16.8521,0,0,178.1091,60.695,0.723,0.638,1.295,0.964,3.62,47.65,0.800568190976742,0,0,2019-04-08
"AC",9,0.0503443101274671,109.408,42.4627,0.276,"1200054",0,0,0,0,0,0,74.1794,67.649,2.242,0.622,0.564,0.322,3.75,60.23,0.792502330355556,0,0,2019-04-08
"AC",7,0.100382857160842,56.805,41.3267,0.22,"1200054",0,0,0,0,0,0,34.0251,59.764,2.668,7.895,2.029,3.415,16.007,27.41,0.963300660726533,0,0,2019-04-08
"AC",16,0.0700716459234528,50.457,43.9864,0.473,"1200054",0,0,0,0,0,0,5.8012,11.472,0,0,0,0,0,11.56,0.917125301257022,0,0,2019-04-08
"AC",5,0.00727272727272728,84.756,28.2651,0.23,"1200054",0,0,0,0,0,0,61.374,72.251,1.249,1.069,0,0.008,2.326,65.42,0.949355737978439,0,0,2019-04-08
"AC",23,0.0655470385818699,115.882,58.3552,0.512,"1200054",0,0,0,0,0,0,78.6706,67.737,4.327,7.329,1.288,2.498,15.442,49.75,0.987031134050711,0,0,2019-04-08
"AC",15,0.0758763499150962,54.057,36.2604,0.538,"1200054",5.76,0,0,3.1212,0,0,18.4719,34.095,1.166,1.597,0.688,0,3.451,33.07,0.9201121219796,0,0,2019-04-08
"AC",18,0.0873857425566271,53.419,33.5125,0.698,"1200054",0.81,0,0,0.4313,0,0,28.631,53.477,6.477,4.291,0.05,0.452,11.27,37.41,0.943228612657175,0,0,2019-04-08
"AC",92,0.137905888720481,140.446,121.9849,0.98,"1200054",55.88,0,0,78.6504,0,0,20.1393,14.308,0,0,0,0,0,13.34,0.906380991326264,0,0,2019-04-08
"AC",23,0.0598863903751459,110.535,78.7329,0.38,"1200054",5.74,0,0,6.364,0,0,77.9836,70.393,0,3.271,7.933,2.894,14.098,28.93,0.855159585244351,0,0,2019-04-08
"AC",7,0.0137931034482759,49.616,36.7169,0.248,"1200054",0,0,0,0,0,0,27.4146,55.13,2.077,11.555,7.108,0.266,21.006,26.16,0.92262742504761,0,0,2019-04-08
"AC",32,0.126444196980638,22.686,21.5373,1.932,"1200054",0,0,0,0,0,0,1.1763,5.173,0,0,0,0,0,5.28,0.935227138883979,0,0,2019-04-08
"AC",16,0.0619527802789518,77.489,76.5871,0.272,"1200054",39.11,1.03,0,30.3702,0.8003,0,27.3794,35.254,0,5.124,2.454,5.299,12.877,0.95,0.831140434621664,0,0,2019-04-08
"AC",11,0.0131286224097331,87.817,43.6837,0.327,"1200054",0.3,0,0,0.2623,0,0,73.7995,83.85,1.406,9.138,7.614,0.301,18.459,48.7,0.838096792269063,0,0,2019-04-08
"AC",7,0.0689897948556636,69.801,17.1609,0.53,"1200054",6.9,0,0,4.8283,0,0,58.9574,84.276,0.99,0.996,3.158,0.505,5.649,75.47,0.917335974757596,0,0,2019-04-08
"AC",7,0.0613722723142507,49.995,30.8495,0.295,"1200054",0,0,0,0,0,0,28.1251,56.13,5.996,13.666,1.494,0.539,21.695,38.43,0.924981362749259,0,0,2019-04-08
"AC",22,0.0957400582662865,84.943,63.9501,0.447,"1200054",8.41,0,0,7.158,0,0,44.4599,52.224,4.426,0.285,1.987,4.204,10.902,24.88,0.958479799423719,0,0,2019-04-08
"AC",12,0.0587936598713502,72.189,43.4846,0.359,"1200054",0,0,0,0,0,0,32.53,44.961,0.78,3.063,1.063,0,4.906,39,0.956318982143339,0,0,2019-04-08
"AC",8,0.0262827236368874,172.266,110.2856,0.094,"1200054",0,0,0,0,0,0,94.8582,54.942,6.278,6.974,2.861,1.28,17.393,35.46,0.950002242341073,0,0,2019-04-08
"AC",76,0.23439770920791,73.031,65.6775,1.504,"1200104",41.19,0,0,30.1475,0,0,8.2877,11.323,0,0,0,0,0,10.27,0.160521735456571,1.12607254,0,2019-08-16
"AC",55,0.134848162224812,124.053,75.0651,0.953,"1200104",0.08,0,0,0.1047,0,0,54.0457,43.469,0,0,0,0.538,0.538,39.62,0.261484413995524,1.12607254,0,2018-07-20
"AC",26,0.191886837612969,51.844,38.0655,0.888,"1200104",29.98,0,0,15.5802,0,0,12.8855,24.798,0,0,0,0,0,24.66,0.138830375841748,1.12607254,0,2019-08-16
"AC",28,0.128769461595549,87.12,65.3525,0.557,"1200104",14.3,0,0,12.4819,0,0,27.7602,31.793,0,0,0,2.439,2.439,25.15,0.174562277398281,1.12607254,0,2019-08-16
"AC",121,0.184515213430247,81.057,72.6746,2.164,"1200104",10.28,0,0,8.3475,0,0,12.1931,15.009,10.453,0.743,0,0,11.196,10.54,0.275900692212549,1.12607254,0,2018-07-20
"AC",10,0.121349720257723,71.16,50.5958,0.257,"1200104",24.17,0,0,17.2405,0,0,19.781,27.736,0,0,0,0,0,29.06,0.192454563280039,1.12607254,0,2019-08-16
"AC",71,0.251045757890334,68.269,68.4215,1.349,"1200104",84.38,0,0,57.7316,0,0,4.3305,6.329,0,0,6.2,0,6.2,0,0.163441431437422,1.12607254,0,2019-08-16
"AC",119,0.129617482632209,65.165,44.445,3.481,"1200104",17.73,0,0,11.5815,0,0,16.853,25.804,1.015,0,0,0,1.015,31.95,0.27027574644046,1.12607254,0,2018-07-20
"AC",70,0.216259485292396,79.082,70.0871,1.298,"1200104",26.69,0,0,21.1555,0,0,27.4678,34.656,1.567,19.974,0.781,0,22.322,11.57,0.279299396755961,1.12607254,0,2018-07-20
"AC",137,0.25606226660881,67.745,62.8313,2.835,"1200104",12.89,0,0,8.7509,0,0,7.7958,11.482,0,0,0,0,0,7.46,0.258876678960735,1.12607254,0,2018-07-20
"AC",77,0.112529836213408,65.317,41.3411,2.421,"1200104",8.87,0,0,5.8052,0,0,24.1998,36.967,0,0,0,0.375,0.375,36.85,0.258808974370463,1.12607254,0,2018-07-20
"AC",59,0.0562292163002576,82.232,69.8415,1.098,"1200104",37.37,0,0,30.7969,0,0,24.2066,29.371,0.798,2.818,0,0,3.616,15.26,0.275560995212677,1.12607254,0,2020-05-17
"AC",87,0.258054189724565,76.195,68.2891,1.656,"1200104",37.85,0,0,28.9033,0,0,10.0841,13.205,0,0.81,0,0.845,1.655,10.58,0.294702761473355,1.12607254,0,2018-07-20
"AC",46,0.13302296404673,86.289,71.6853,0.834,"1200104",29.27,0,0,25.3115,0,0,14.5836,16.863,0,0.32,0,0,0.32,16.31,0.266331909367838,1.12607254,0,2020-05-17
"AC",17,0.0908607267086737,71.125,53.7016,0.412,"1200104",0.24,0,0,0.1681,0,0,23.1297,32.447,0.868,0,0.131,3.423,4.422,23.24,0.295149493383601,1.12607254,0,2018-07-20
"AC",56,0.158709368797532,62.855,53.8312,1.352,"1200104",8.51,0,0,5.3597,0,0,14.4508,22.939,0,0.842,16.224,0.034,17.1,10.6,0.256741784630437,1.12607254,0,2018-07-20
"AC",45,0.0742495801206413,74.716,37.031,1.58,"1200104",9.38,0,0,7.0244,0,0,39.2706,52.442,0,0,1.062,0.322,1.384,50.55,0.241427710213586,1.12607254,0,2018-07-20
"AC",14,0.0684536883505104,65.396,51.8287,0.351,"1200104",22.58,0,0,14.7991,0,0,8.1106,12.375,0,0,0,0,0,20.85,0.14287680696638,1.12607254,0,2019-08-16
"AC",62,0.15805668935182,80.053,64.2087,1.255,"1200104",32.05,0,0,25.7118,0,0,15.1779,18.917,0,0,0.052,0,0.052,19.97,0.297690723875057,1.12607254,0,2018-07-20
"AC",15,0.175164598656214,29.932,28.48,0.685,"1200104",74.35,0,0,22.3035,0,0,0.0478,0.159,0,0,0,0,0,0.06,0.135375011066567,1.12607254,0,2019-08-16
"AC",24,0.102724885366073,80.582,61.2167,0.51,"1200104",10.56,0,0,8.5316,0,0,39.3834,48.765,1.542,0.909,4.992,11.523,18.966,24.2,0.142203932161079,1.12607254,0,2019-08-16
"AC",26,0.125467998444052,79.203,53.1112,0.636,"1200104",28.52,0,0,22.6384,0,0,35.0175,44.114,1.433,0.106,0,2.686,4.225,32.07,0.137040542735208,1.12607254,0,2019-08-16
"AC",48,0.190097491726677,63.156,50.1952,1.243,"1200104",52,0,0,32.9135,0,0,14.1876,22.414,4.363,1.15,0,0,5.513,19.79,0.118658950881634,1.12607254,0,2019-08-16
"AC",15,0.259979259898158,71.391,65.6256,0.297,"1200104",49.2,0,0,35.2048,0,0,5.5172,7.711,0,0.02,0,0,0.02,8.28,0.150487760916071,1.12607254,0,2019-08-16
"AC",8,0.118980633964718,115.434,72.2955,0.144,"1200104",17.55,0,0,20.3069,0,0,42.8062,37,0,0,0,0,0,37.51,0.161101995616328,1.12607254,0,2019-08-16
"AC",84,0.184444545883924,80.028,73.6661,1.482,"1200104",38.01,0,0,30.4849,0,0,10.3353,12.886,0,0,0,0,0,7.66,0.265758325159244,1.12607254,0,2018-07-20
"AC",13,0.284948974278318,16.088,15.6919,1.077,"1200104",58.7,0,0,9.4645,0,0,1.7296,10.726,3.677,2.777,0,0,6.454,2.68,0.131068863874629,1.12607254,0,2019-08-16
"AC",24,0.108739534327879,23.021,16.9407,1.842,"1200104",55.17,0,0,12.73,0,0,5.9889,25.957,0,0,0,0,0,26.58,0.119616956471327,1.12607254,0,2019-08-16
"AC",40,0.0989158227682475,85.685,58.2468,0.893,"1200104",12.07,0.01,0,10.362,0.0077,0,28.4096,33.082,0,0,2.05,0.062,2.112,32.17,0.263826855927791,1.12607254,0,2018-07-20
"AC",6,0.0718847649100064,71.562,57.9467,0.135,"1200104",24.99,0,0,17.9207,0,0,19.6773,27.435,0,1.971,1.601,0,3.572,19.21,0.262163515682251,1.12607254,0,2018-07-20
"AC",22,0.0823979581996885,75.668,71.9959,0.397,"1200104",23.94,0,0,18.1554,0,0,2.7689,3.651,0,0,0,0,0,5.07,0.278139400860138,1.12607254,0,2020-05-17
"AC",14,0.136055813681636,117.754,67.0659,0.271,"1200104",23.35,0,0,27.5517,0,0,58.468,49.541,0.016,2.696,0.254,0.288,3.254,42.8,0.12533643073919,1.12607254,0,2019-08-16
"AC",56,0.190940652869195,75.158,63.5022,1.146,"1200104",18.48,0,0,13.9222,0,0,14.9502,19.847,0,0.555,0,1.085,1.64,15.7,0.269893559275021,1.12607254,0,2018-07-20
"AC",49,0.140809049426057,66.732,50.5343,1.261,"1200104",30.89,0,0,20.6592,0,0,17.6561,26.399,0,0,0,0,0,24.41,0.174898067637399,1.12607254,0,2019-08-16
"AC",14,0.134437824788905,50.407,40.4761,0.45,"1200104",23.31,0,0,11.7763,0,0,12.5415,24.825,0,0,0.02,0,0.02,19.88,0.303990471505186,1.12607254,0,2018-07-20
"AC",19,0.151168082532794,81.521,55.1955,0.448,"1200104",54.88,0,0,44.84,0,0,24.5474,30.044,0,0,0,0,0,30.44,0.161011046317208,1.12607254,0,2019-08-16
"AC",52,0.0638619212594,115.7,77.2578,0.875,"1200104",0,0,0,0,0,0,38.5133,33.213,0,0.869,0,0,0.869,32.84,0.13442867695866,1.12607254,0,2019-08-16
"AC",74,0.175277013989674,65.884,55.6887,1.727,"1200104",13.24,0,0,8.7437,0,0,9.4527,14.315,0,0,0,0,0,15.66,0.275109779272769,1.12607254,0,2018-07-20
"AC",36,0.112659863237109,61.715,53.0985,0.881,"1200104",40.22,0,0,24.8775,0,0,7.9998,12.934,0,0,0,0,0,13.15,0.175460026815175,1.12607254,0,2019-08-16
"AC",16,0.0449937975025537,89.661,57.527,0.362,"1200104",17.85,0,0,16.0405,0,0,29.9923,33.376,0,0,0,0,0,35.43,0.263533366558845,1.12607254,0,2020-05-17
"AC",74,0.195829922869563,57.825,57.8521,1.663,"1200104",7.86,0,0,4.5538,0,0,0.0749,0.129,0,0,0,0,0,0.18,0.271211571333421,1.12607254,0,2018-07-20
"AC",101,0.229000985963755,72.537,69.6482,1.885,"1200104",71.59,0,0,52.0422,0,0,2.5545,3.514,0,0,0,0.146,0.146,3.57,0.26095526769783,1.12607254,0,2018-07-20
"AC",50,0.0954124145231932,71.227,63.2279,1.028,"1200104",11.58,0,0,8.2659,0,0,7.9898,11.192,0,0,0,0,0,11.4,0.257909691286538,1.12607254,0,2018-07-20
"AC",42,0.246108709581537,72.364,61.5306,0.887,"1200104",33.62,0,0,24.384,0,0,8.9635,12.359,0,0,0,0,0,14.06,0.153385221257793,1.12607254,0,2019-08-16
"AC",130,0.232208298763252,78.291,66.9056,2.526,"1200104",7.94,0,0,6.234,0,0,16.5317,21.069,0,0.769,0.123,0,0.892,14.73,0.28999828810759,1.12607254,0,2018-07-20
"AC",10,0.0871325532646169,82.071,34.3142,0.379,"1200104",6.18,0,0,5.0853,0,0,58.4545,71.065,0.676,0.737,0.791,2.042,4.246,56.96,0.129910198290099,1.12607254,0,2019-08-16
"AC",97,0.191863507910901,51.395,49.6719,2.539,"1200104",14.1,0,0,7.2654,0,0,2.0528,3.985,0,0,0,0,0,3.57,0.269588367307945,1.12607254,0,2018-07-20
"AC",63,0.117755099679252,65.29,39.1287,2.093,"1200104",29.56,3.76,0,19.3404,2.4576,0,24.6908,37.733,0,0,0,0,0,35.28,0.245045456902193,1.12607254,0,2018-07-20
"AC",51,0.153060425970991,66.777,49.609,1.336,"1200104",42.76,0,0,28.6159,0,0,28.8719,43.14,0,0,0,1.751,1.751,25.88,0.24309059314514,1.12607254,0,2018-07-20
"AC",75,0.123096957112402,86.944,61.0416,1.597,"1200104",4.86,0,0,4.2349,0,0,28.2229,32.389,0.497,0,0,0.406,0.903,29.95,0.250541723862346,1.12607254,0,2018-07-20
"AC",44,0.115699706936662,56.681,47.9322,1.193,"1200104",2.31,0,0,1.3129,0,0,22.5119,39.628,4.045,10.105,3.632,0,17.782,15.62,0.306789865040339,1.12607254,0,2018-07-20
"AC",15,0.0633999127045377,58.294,34.6094,0.563,"1200104",0,0,0,0,0,0,23.395,40.043,0,0,0,0,0,40.76,0.27153418469035,1.12607254,0,2018-07-20
"AC",106,0.213822697289787,68.71,64.8116,2.126,"1200104",12.56,0,0,8.6497,0,0,3.8375,5.573,0.144,0,0,0.206,0.35,5.89,0.273177237519105,1.12607254,0,2018-07-20
"AC",13,0.0561807570053939,65.703,44.8188,0.377,"1200104",20.31,0,0,13.3724,0,0,18.1938,27.629,0,0,0,0,0,31.94,0.155984284740327,1.12607254,0,2019-08-16
"AC",73,0.201330965695899,78.807,66.9966,1.416,"1200104",20.4,0,0,16.1087,0,0,14.9604,18.941,0,0.083,0,1.085,1.168,15.18,0.269560593636057,1.12607254,0,2018-07-20
"AC",12,0.088072078539145,72.481,53.0216,0.294,"1200104",0,0,0,0,0,0,22.1028,30.427,8.875,0,0,0,8.875,26.93,0.173385615491634,1.12607254,0,2019-08-16
"AC",54,0.176277936911707,71.357,59.4663,1.181,"1200104",3.43,0,0,2.4508,0,0,19.0005,26.568,0,0.019,0,1.801,1.82,16.78,0.255501028148293,1.12607254,0,2018-07-20
"AC",74,0.274473281685313,73.77,66.8186,1.44,"1200104",42.55,0,0,31.4583,0,0,9.7583,13.199,6.861,2.907,0,0,9.768,9.63,0.117447737796988,1.12607254,0,2019-08-16
"AC",18,0.0840700584210952,74.91,50.8408,0.46,"1200104",15.96,0,0,11.9823,0,0,25.7617,34.313,0.942,0,0,0,0.942,29.78,0.267651421474399,1.12607254,0,2018-07-20
"AC",111,0.138632422527742,69.334,68.9147,2.094,"1200104",27.67,0,0,19.2267,0,0,0,0,0,0,0,0,0,0,0.269026622962208,1.12607254,0,2018-07-20
"AC",99,0.260324052804364,85.82,76.7803,1.676,"1200104",42.16,11.92,0,36.2636,10.2503,0,8.6795,10.091,0,0,2.26,0.668,2.928,5.44,0.265982129354936,1.12607254,0,2018-07-20
"AC",30,0.0301660321544622,85.217,52.9272,0.737,"1200104",24.06,0,0,20.5494,0,0,33.0809,38.733,0,0.126,0,0,0.126,38.03,0.27275915894767,1.12607254,0,2020-05-17
"AC",114,0.180296050844774,65.531,55.6211,2.664,"1200104",26.91,0,0,17.6733,0,0,9.8229,14.956,0,0,0,0,0,14.85,0.171301108978224,1.12607254,0,2019-08-16
"AC",70,0.196162423481717,51.281,47.2239,1.927,"1200104",2.37,0,0,1.2189,0,0,6.4111,12.474,1.021,3.501,0,0,4.522,8.12,0.274830217330771,1.12607254,0,2018-07-20
"AC",57,0.158994581290198,55.001,45.5422,1.627,"1200104",67.25,0,0,37.071,0,0,9.0071,16.34,0,0,0,0,0,17.38,0.119214950211001,1.12607254,0,2019-08-16
"AC",119,0.211538423249758,44.875,37.5227,4.123,"1200104",0,0,0,0,0,0,4.5002,10.006,0,0,0,0,0,16.57,0.285883537400032,1.12607254,0,2018-07-20
"AC",28,0.163870843418912,77.667,58.5712,0.621,"1200104",46.63,0,0,36.2979,0,0,19.2466,24.726,0,0,0,0,0,24.76,0.181186199503813,1.12607254,0,2019-08-16
"AC",82,0.180329626362681,81.103,71.3047,1.495,"1200104",21.59,0,0,17.5458,0,0,15.6463,19.249,5.912,1.125,0.87,0.853,8.76,12.28,0.134459758620379,1.12607254,0,2019-08-16
"AC",14,0.13059674408065,50.25,41.1966,0.442,"1200104",23.25,0,0,11.7117,0,0,13.1695,26.149,0,0,3.038,0,3.038,18.2,0.303556671539273,1.12607254,0,2018-07-20
"AC",24,0.178004367518207,61.585,54.5119,0.572,"1200104",45.88,0,0,28.3182,0,0,6.9196,11.211,0,0,0,0,0,11.68,0.195801228983972,1.12607254,0,2019-08-16
"AC",57,0.0807515353055877,82.482,55.2205,1.342,"1200104",24.28,0,0,20.0756,0,0,36.1089,43.68,0,2.116,0,3.173,5.289,33.2,0.127954678150032,1.12607254,0,2019-08-16
"AC",22,0.090881936548403,66.764,54.9501,0.52,"1200104",34.7,0,0,23.2182,0,0,13.0201,19.458,0,0,0.792,0,0.792,17.88,0.168231965891157,1.12607254,0,2019-08-16
"AC",76,0.17594665936683,63.76,60.9825,1.62,"1200104",4.1,0,0,2.617,0,0,5.6135,8.784,0,0,0,1.867,1.867,2.56,0.205170435843662,1.12607254,0,2019-08-16
"AC",35,0.197027495897148,34.94,34.4834,1.319,"1200104",54.98,0,0,19.2541,0,0,0.1881,0.537,2.776,0,0,0,2.776,1.53,0.30834040878442,1.12607254,0,2018-07-20
"AC",54,0.203436704234878,77.152,55.2608,1.27,"1200104",49.05,0,0,37.9301,0,0,19.014,24.59,0,0,0,0,0,25.64,0.242162765906343,1.12607254,0,2018-07-20
"AC",211,0.268703775005285,133.458,125.4778,2.186,"1200104",41.71,1.36,0,55.7911,1.8205,0,6.196,4.632,0,0,0,0,0,5.05,0.167917068906006,1.12607254,0,2019-08-16
"AC",84,0.126437992707188,66.65,60.6872,1.799,"1200104",5.12,0,0,3.4217,0,0,6.0409,9.043,0.056,0,0,0,0.056,9.15,0.276347194584466,1.12607254,0,2018-07-20
"AC",47,0.0914725074813099,64.232,41.4242,1.475,"1200104",0,0,0,0,0,0,19.1998,29.824,1.708,0,0,0,1.708,35.65,0.245794506072265,1.12607254,0,2018-07-20
"AC",467,0.264087494946783,144.376,137.905,4.402,"1200104",28.14,8.91,0,40.7255,12.8982,0,1.5823,1.094,0,0,0,0,0,1.26,0.283057717184462,1.12607254,0,2018-07-20
"AC",29,0.214150095276463,24.389,17.4126,2.165,"1200104",47.58,0,0,11.6302,0,0,7.7298,31.624,2.992,0.178,0,0,3.17,28.28,0.119618099643691,1.12607254,0,2019-08-16
"AC",5,0.0395521468444729,53.716,32.4484,0.2,"1200104",14.16,0,0,7.6221,0,0,16.2003,30.092,0,0,0,0,0,38.17,0.14927037833779,1.12607254,0,2019-08-16
"AC",73,0.2403326571126,76.71,67.7219,1.401,"1200104",45.76,0,0,35.1782,0,0,14.52,18.886,2.414,1.329,2.644,0,6.387,11.91,0.147696707596115,1.12607254,0,2019-08-16
"AC",11,0.0847521855768224,65.353,36.9507,0.387,"1200104",31.67,0,0,20.7439,0,0,29.179,44.548,0,0,0,0,0,43.59,0.178475847281499,1.12607254,0,2019-08-16
"AC",7,0.198445838239482,36.444,31.003,0.294,"1200104",36.61,0,0,13.3715,0,0,5.2967,14.501,0,0,0,0,0,14.73,0.151969135828546,1.12607254,0,2019-08-16
"AC",70,0.236579208914319,80.667,72.3071,1.259,"1200104",11.7,0,0,9.4567,0,0,11.9663,14.801,0,2.405,0,0.656,3.061,10.56,0.284577965529976,1.12607254,0,2018-07-20
"AC",57,0.0838573635865718,83.981,60.0849,1.233,"1200104",27.47,0,0,23.1198,0,0,34.0851,40.496,0.091,2.477,0,3.321,5.889,28.5,0.127126077397778,1.12607254,0,2019-08-16
"AC",45,0.175381014816765,55.452,47.8717,1.222,"1200104",43.77,7.88,0,24.3275,4.3787,0,4.8779,8.777,0,0,0,0,0,9.33,0.141524959864112,1.12607254,0,2019-08-16
"AC",187,0.261601222542321,96.476,63.77,3.812,"1200104",0.54,0,0,0.5235,0,0,30.6374,31.686,0,0,0,0,0,34.05,0.275195475711769,1.12607254,0,2018-07-20
"AC",23,0.119517295165034,69.077,45.4034,0.659,"1200104",37.21,0,0,25.7595,0,0,21.0933,30.468,0,0,0,0,0,32.22,0.154073901383276,1.12607254,0,2019-08-16
"AC",96,0.250640920015397,64.032,54.8458,2.275,"1200104",11.64,0,0,7.4699,0,0,10.3355,16.105,0,0,2.793,0.031,2.824,13.02,0.26689186001798,1.12607254,0,2018-07-20
"AC",49,0.137875527563014,72.596,67.3488,0.946,"1200104",71.62,0,0,52.1103,0,0,8.1939,11.262,0,0,0,0,0,5.37,0.13374607227897,1.12607254,0,2019-08-16
"AC",38,0.0905084438410893,83.808,77.189,0.64,"1200104",17.44,0,0,14.6462,0,0,7.8869,9.39,0.631,1.256,0,0,1.887,8.1,0.26947853305806,1.12607254,0,2020-05-17
"AC",38,0.0992952057132536,65.683,42.1955,1.171,"1200104",24.28,3,0,15.9853,1.9759,0,22.4946,34.171,0,0,0,0,0,33.64,0.188605113148083,1.12607254,0,2019-08-16
"AC",52,0.262811510145824,58.542,46.8453,1.443,"1200104",54.73,0,0,32.1133,0,0,9.6093,16.378,0,0,0,0,0,17.27,0.241791658469553,1.12607254,0,2018-07-20
"AC",7,0.121548752125998,64.519,37.0812,0.245,"1200104",29.46,0,0,19.047,0,0,28.9809,44.818,0,0,0,0.556,0.556,42.65,0.19854965050465,1.12607254,0,2019-08-16
"AC",41,0.098068281906662,65.99,52.2698,1.02,"1200104",1.68,0,0,1.1111,0,0,15.1301,22.877,0,0,1.244,0,1.244,20.97,0.260283967092131,1.12607254,0,2018-07-20
"AC",27,0.0709279326771846,50.95,27.3338,1.284,"1200104",0,0,0,0,0,0,31.6419,61.965,0,0.473,0,1.471,1.944,46.47,0.308051343702534,1.12607254,0,2018-07-20
"AC",30,0.0667439414989442,73.481,36.0623,1.081,"1200104",4.85,0,0,3.5731,0,0,37.6197,51.082,0,0,3.12,0,3.12,51.01,0.277684684136368,1.12607254,0,2018-07-20
"AC",47,0.253655473442864,57.003,44.7275,1.366,"1200104",38.88,0,0,22.2102,0,0,11.8034,20.66,0.001,0,0,0,0.001,21.71,0.165222392977342,1.12607254,0,2019-08-16
"AC",8,0.186840236330975,46.817,40.5886,0.256,"1200104",17.31,0,0,8.1209,0,0,6.1807,13.172,0,0,0,0,0,12.08,0.265672484211644,1.12607254,0,2018-07-20
"AC",13,0.16038430081964,72.169,72.3303,0.234,"1200104",68.24,0,0,49.3552,0,0,0.8916,1.233,0,0,1.355,0,1.355,0,0.165333066691184,1.12607254,0,2019-08-16
"AC",64,0.168449908440671,78.775,77.0031,1.08,"1200104",18.69,0,0,14.7569,0,0,2.1311,2.699,1.442,0,0,0.05,1.492,2.47,0.283297457567504,1.12607254,0,2018-07-20
"AC",10,0.0492296210029989,68.662,34.9436,0.372,"1200104",5.71,0,0,3.9307,0,0,37.9391,55.131,0,0.024,0,0.273,0.297,49.22,0.237561803660012,1.12607254,0,2018-07-20
